datetime_hour,datetime_minute,CurrLineA,CurrLineB,CurrLineC,Current,Hz,PF,VoltPhAB,VoltPhAC,VoltPhAN,VoltPhBC,VoltPhBN,VoltPhCN,Voltage,kVA,kVAR,kW,52_1_status,89_b1_status,89_l1_status,avr_status,clr_emergency_down_ramp_rate,clr_emergency_up_ramp_rate,clr_load_resource_low_maximum_power_consumption_lsl,clr_load_resource_maximum_power_consumption_hsl,clr_net_load_mw,clr_normal_down_ramp_rate,clr_normal_up_ramp_rate,clr_scheduled_power_consumption,clr_scheduled_power_consumption_2hr,gen_base_point,gen_bess_load_mvar,gen_bess_load_mw,gen_emergency_down_ramp_rate,gen_emergency_up_ramp_rate,gen_gross_mvar,gen_gross_mw,gen_hsl,gen_kvm_voltage,gen_kvt_voltage_target,gen_line_flows_mvar,gen_line_flows_mw,gen_maximum_operating_charge_power_limit,gen_maximum_operating_state_of_charge,gen_minimum_operating_discharge_power_limit,gen_minimum_operating_state_of_charge,gen_net_mvar,gen_net_mw,gen_normal_down_ramp_rate,gen_normal_up_ramp_rate,gen_plant_auxiliary_load_mvar,gen_plant_auxiliary_load_mw,gen_sc_status,gen_state_of_charge,gen_transformer_flows_mvar,gen_transformer_flows_mw,gen_virtual_breaker_status,gen_voltage,rtac_lmp,load1_ssvt_mvar,load1_ssvt_mw,pss,xfmr_high_side_v,xfmr_low_side_v,ActiveMaxP,ActiveMinP,AllowedMaxP,AllowedMaxQ,AllowedMinP,AllowedMinQ,AvgHumidity,BESSkW,ChgkWh,DChgkWh,DchgMWh,Disable_FFR,Disable_FFR_Fractal,Disable_FrequencyResponse,Disable_FrequencyResponse_Fractal,Disable_PCorrection,Disable_PCorrection_Fractal,Disable_PFollowRamped,Disable_PFollowRamped_Fractal,Disable_QCorrection,Disable_QCorrection_Fractal,Disable_QFollow,Disable_QFollow_Fractal,Disable_VoltageResponse,Disable_VoltageResponse_Fractal,HSCONTROLAGC,HSCONTROLP,HSCONTROLPMeasured,HSCONTROLQ,HSCONTROLQMeasured,HSCONTROLV,HSCONTROLf,MaxAmbT,MaxCellT,MaxSOC,MinAmbT,MinCellT,MinSOC,NomkWh,PCS_P,PCS_PFrequencyResponse,PCS_PPCorrection,PCS_PPFollowRamped,PCS_PPlantLimiter,PCS_PQCorrection,PCS_PQFollow,PCS_PVoltageResponse,PCS_Q,PCS_QFrequencyResponse,PCS_QPCorrection,PCS_QPFollowRamped,PCS_QPlantLimiter,PCS_QQCorrection,PCS_QQFollow,PCS_QVoltageResponse,Pset,Qset,RTAC_P,RTAC_Q,SOC,UnitOnline_SOC_Avg,UnitTotal_SOC_Avg,UnitsOnline,site_lmp,racks_online,Application,ChaSt,LocRemCtl,Mode,Status,temperature,RTAC_KWH,Charge_KWH,Discharge_KWH,Rack_Availability,Unit_Availability,Power_Availability
2025-04-29 02:00:00,2025-04-29 02:07:00,106.34095497131348,105.63218879699707,106.50714645385742,99.32076365152994,59.967077573140465,-0.9964560767014822,358.1708826700846,355.06202392578126,205.94320220947264,356.9977691650391,206.81366068522135,205.1418596903483,356.7435562133789,65611.01627604167,-5518.862036132812,65381.346354166664,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71173.68333333333,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,879.5967244466145,66616.07981770833,71698.68333333333,357971.73333333334,356000.0,-6370.720572916666,65461.55677083333,-71173.68333333333,161863.94088541667,71698.68333333333,161863.94088541667,-5516.761499023438,65363.5751953125,600.0,600.0,52.166083081563315,-316.50134328206383,1.0,58388.53619791667,-6370.235546875,65455.15247395833,1.0,358.17493743896483,36.0,0.0,0.0,0.0,358.1751022338867,34.580804443359376,71697.2,-71172.2,104000.0,67000.0,-100000.0,-67000.0,0.0,67586.51315104167,103490.027734375,58362.4828125,104.67445627848308,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,68097.97473958334,60694.1287109375,5000.0,-4684.6479899088545,356.74437662760414,59.9686782836914,0.0,52.400001525878906,95.0999984741211,0.0,0.0,0.0,161852.45130208333,68086.60260416666,2508.6916666666666,2701.0950642903645,63000.0,15.610373497009277,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,30.640916379292808,30.64108304977417,23.59738909403483,20.0,36.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,71.6972
2025-04-29 02:00:00,2025-04-29 02:08:00,104.53584747314453,103.87716827392578,104.81788419087728,98.3790854136149,59.973371760050455,-0.9967644145091374,358.1719268798828,355.07139739990237,205.9536605834961,356.98111724853516,206.8072146097819,205.13482742309571,356.74133046468097,64529.93990885417,-5185.346956380208,64321.02161458333,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71146.21666666666,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1022.8230061848958,65506.93157552083,71295.06666666667,357959.5333333333,356000.0,-6003.5797932942705,64504.38678385417,-71146.15,161663.65885416666,71295.41666666667,161663.65885416666,-5157.414729817709,64253.019140625,600.0,600.0,47.08298034667969,-335.96766255696616,1.0,57155.669596354164,-5944.81357421875,64374.905859375,1.0,358.1674479166667,36.0,0.0,0.0,0.0,358.1703516642253,34.58996505737305,71230.55,-71146.06666666667,104000.0,67000.0,-100000.0,-67000.0,0.0,66477.17838541667,104571.95611979166,57091.75983072917,103.4132266998291,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,66982.28209635416,59908.474609375,5000.0,-4578.410270690918,356.7360066731771,59.975132878621416,0.0,52.400001525878906,95.0999984741211,0.0,0.0,0.0,161663.68515625,66908.96725260417,1264.2326721191407,2608.5593404134115,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,29.889416535695393,29.88916654586792,23.096111234029134,20.0,36.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,71.23055000000001
2025-04-29 02:00:00,2025-04-29 02:09:00,103.28634757995606,102.67689412434896,103.60865898132325,97.71542472839356,59.97841523488363,-0.9969247698783874,358.1360850016276,355.0914337158203,205.9406763712565,356.96449890136716,206.78774744669596,205.1479049682617,356.73130391438804,63776.833723958334,-4996.621256510417,63580.6703125,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71188.33333333333,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1053.593539428711,64971.26796875,70142.08333333333,357953.06666666665,356000.0,-5817.400447591146,63779.51751302083,-71187.48333333334,161663.23671875,70142.08333333333,161663.23671875,-5023.804427083333,63642.326497395836,600.0,600.0,32.9020094871521,-388.55892588297525,1.0,56013.34720052083,-5813.1058349609375,63761.895833333336,1.0,358.1507288614909,36.0,0.0,0.0,0.0,358.139697265625,34.589163335164386,70142.61666666667,-71188.28333333334,104000.0,67000.0,-100000.0,-67000.0,0.0,65744.24563802083,105675.95234375,55987.26510416667,102.29965298970541,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,66260.62721354167,58878.90904947917,5000.0,-4916.018060302735,356.7331268310547,59.97956218719482,0.0,52.431667709350585,95.0999984741211,0.0,0.0,0.0,161663.20234375,66215.42434895833,608.8774523417155,2650.312605794271,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,29.148333263397216,29.148833243052163,22.602555751800537,20.0,36.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,70.14261666666667
2025-04-29 02:00:00,2025-04-29 02:10:00,102.78878618876139,102.09323209126791,103.06459350585938,96.94411252339681,59.989759254455564,-0.997073483467102,358.19678700764973,355.10949757893883,205.97396291097004,356.9659907023112,206.8112782796224,205.13738555908202,356.75742696126304,63437.632552083334,-4847.562158203125,63237.76028645833,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71189.55,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1198.777554321289,64586.3578125,70143.08333333333,357936.2,356000.0,-5623.200284830729,63341.391341145834,-71189.55,161794.521875,70143.08333333333,161794.521875,-4824.982722981771,63208.742578125,600.0,600.0,13.671452689170838,-465.7121520996094,1.0,55048.12005208333,-5608.094376627604,63290.57805989583,1.0,358.204584757487,36.0,0.0,0.0,0.0,358.19987436930336,34.60157947540283,70145.48333333334,-71191.95,104000.0,67000.0,-100000.0,-67000.0,0.0,65425.293229166666,106770.71184895834,55040.991796875,101.35805142720541,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,65970.47858072916,58919.45696614583,5000.0,-3522.5462509155273,356.7585728963216,59.99120178222656,0.0,52.45333404541016,95.0999984741211,0.0,0.0,0.0,161811.67942708332,65953.06328125,583.8589838663737,2758.6171875,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,28.436333338419598,28.43716665903727,22.127777576446533,20.0,36.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,70.14548333333333
2025-04-29 02:00:00,2025-04-29 02:11:00,102.69139569600424,102.05969568888347,102.98981335957845,97.00335273742675,59.98791421254476,-0.9970634500185649,358.20482533772787,355.1308237711589,205.98342870076496,357.0032145182292,206.822105662028,205.1555519104004,356.7788126627604,63388.8423828125,-4854.5867106119795,63208.10651041667,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71182.4,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1181.6534138997397,64613.598893229166,70135.36666666667,357973.9666666667,356000.0,-5659.98857421875,63413.878190104166,-71182.4,161972.30651041667,70135.4,161972.30651041667,-4841.169344075521,63161.391276041664,600.0,600.0,3.7288811564445496,-507.391069539388,1.0,54133.63235677083,-5608.098152669271,63281.210221354166,1.0,358.205121866862,36.0,0.0,0.0,0.0,358.19515838623045,34.60059102376302,70135.0,-71182.0,104000.0,67000.0,-100000.0,-67000.0,0.0,65478.108072916664,107867.07682291667,54099.7599609375,100.4122917175293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,65963.3994140625,58835.4685546875,5000.0,-4263.148259480794,356.7716252644857,59.988685544331865,0.0,52.47500038146973,95.0999984741211,0.0,0.0,0.0,161966.82291666666,65978.46848958333,499.97804361979166,2741.844189453125,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,27.725916544596355,27.72724994023641,21.6548334757487,20.0,36.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,70.135
2025-04-29 02:00:00,2025-04-29 02:12:00,102.09023755391439,101.5055596669515,102.43696149190266,95.79799766540528,60.01429087320964,-0.9971347490946452,358.1972946166992,355.1134928385417,205.97796401977538,356.9970631917318,206.82272466023764,205.14312438964845,356.7674799601237,63032.864583333336,-4768.059765625,62852.101171875,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71142.83333333333,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1207.7772338867187,64392.644140625,70095.43333333333,357952.4666666667,356000.0,-5506.044506835938,62920.31796875,-71142.5,161663.453125,70095.5,161663.353125,-4778.809155273438,62868.43561197917,600.0,600.0,-1.561429696281751,-544.2979349772136,1.0,52794.331705729164,-5508.399641927083,62926.90416666667,1.0,358.19368540445964,36.0,0.0,0.0,0.0,358.19481150309247,34.60226300557454,70094.78333333334,-71141.78333333334,104000.0,67000.0,-100000.0,-67000.0,0.0,65110.77486979167,108887.894921875,52775.425065104166,99.08950538635254,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,65645.04375,58585.200911458334,5000.0,-3753.3229451497396,356.7671147664388,60.01563568115235,0.0,52.451667404174806,95.0999984741211,0.0,0.0,0.0,161663.32083333333,65670.21634114583,-123.09388491312663,2798.287878417969,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,27.012416776021322,27.01191676457723,21.177944501241047,20.0,36.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,70.09478333333334
2025-04-29 02:00:00,2025-04-29 02:13:00,102.19630457560221,101.62216517130534,102.60402297973633,96.15810610453288,60.01513093312581,-0.9971022337675095,358.1767252604167,355.10459391276044,205.96652755737304,357.02097371419273,206.81954600016277,205.15392150878907,356.7674296061198,63113.458984375,-4801.927750651042,62931.3181640625,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71123.73333333334,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1200.312764485677,64439.837630208334,70076.73333333334,357982.8333333333,356000.0,-5541.0729573567705,63029.24453125,-71123.73333333334,161663.90052083333,70076.73333333334,161663.90052083333,-4800.85390625,62919.915364583336,600.0,600.0,-6.874056053161621,-578.6012105305989,1.0,51739.45651041667,-5546.8512776692705,63050.16197916667,1.0,358.1897150675456,36.0,0.0,0.0,0.0,358.19008076985676,34.60135924021403,70073.68333333333,-71122.61666666667,104000.0,67000.0,-100000.0,-67000.0,0.0,65262.251692708334,109948.22643229166,51715.616471354166,98.0279416402181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,65788.97662760416,58580.655924479164,5000.0,-4523.318779500326,356.77330373128257,60.016611162821455,0.0,52.47166709899902,95.0999984741211,0.0,0.0,0.0,161663.56484375,65796.9712890625,-157.54640248616536,2833.3598673502606,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,26.30666669209798,26.30675001144409,20.707833576202393,20.0,36.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,70.07368333333334
2025-04-29 02:00:00,2025-04-29 02:14:00,102.32332242329916,101.7261163075765,102.65980161031088,96.50326665242513,60.01167221069336,-0.9970792879660925,358.1902796427409,355.09974110921223,205.96936467488607,357.0205703735352,206.83085352579752,205.14452438354493,356.77061258951824,63170.9666015625,-4824.502132161459,62986.46536458333,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71112.75,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1184.4598022460937,64499.379166666666,70005.23333333334,357978.86666666664,356000.0,-5570.549226888021,63120.5330078125,-71112.75,161709.24114583334,70005.23333333334,161709.24114583334,-4817.859602864583,62989.7505859375,600.0,600.0,-6.683698848883311,-573.1995768229167,1.0,50697.665690104164,-5570.549226888021,63120.5330078125,1.0,358.18287200927733,36.0,0.0,0.0,0.0,358.18287200927733,34.60297896067301,70005.15,-71112.63333333333,104000.0,67000.0,-100000.0,-67000.0,0.0,65303.991796875,111024.540234375,50684.7732421875,96.99571177164714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,65855.387109375,58615.33098958333,5000.0,-4182.499570719401,356.76597849527997,60.013739331563315,0.0,52.44666748046875,95.0999984741211,0.0,0.0,0.0,161709.2078125,65840.47981770833,-92.49031899770101,2868.1727498372397,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,25.595500151316326,25.596500142415366,20.23433348337809,20.0,36.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,70.00515
2025-04-29 02:00:00,2025-04-29 02:15:00,102.37534980773925,101.68945096333822,102.65061976114909,97.09548428853353,60.011064592997236,-0.9970939666032791,358.21961771647136,355.1168599446615,205.98419189453125,357.01415863037107,206.83902384440105,205.1445218404134,356.78354695638023,63174.939713541666,-4813.476814778646,62991.827864583334,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71130.21666666666,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1186.1325052897134,64477.45950520833,70028.01666666666,358004.4666666667,356000.0,-5569.341788736979,63132.1576171875,-71133.51666666666,162007.82213541667,70023.43333333333,162007.82213541667,-4824.038972981771,62995.9171875,600.0,600.0,-0.19051627589700124,-537.0205047607421,1.0,49890.38098958333,-5575.601163736979,63145.17083333333,1.0,358.22047627766926,35.31666666666667,0.0,0.0,0.0,358.2137273152669,34.60493354797363,70020.36666666667,-71130.56666666667,104000.0,67000.0,-100000.0,-67000.0,0.0,65277.43509114583,112147.06302083333,49860.338151041666,96.1730281829834,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,65827.5046875,58420.78170572917,5000.0,-4028.5369771321616,356.7773137410482,60.01195793151855,0.0,52.428334426879886,95.0999984741211,0.0,0.0,0.0,162007.421875,65807.72076822916,-223.7226359049479,2823.3660115559896,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,24.882499980926514,24.88224999109904,19.758166790008545,20.0,35.31666666666667,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,70.02036666666666
2025-04-29 02:00:00,2025-04-29 02:16:00,102.3440569559733,101.70272534688314,102.68391380310058,96.88541208902994,60.00709597269694,-0.9971004982789358,358.2118865966797,355.10630493164064,205.9770024617513,357.047829691569,206.84076207478842,205.1580955505371,356.79004821777346,63178.19427083333,-4807.5447998046875,62995.00826822917,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71085.45,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1180.712109375,64468.707747395834,69972.75,358026.4666666667,356000.0,-5569.775374348958,63145.02936197917,-71085.4,161748.93359375,69972.66666666667,161748.9171875,-4817.995874023438,63011.43359375,600.0,600.0,2.3101491128404934,-518.701729329427,1.0,48599.636979166666,-5571.050569661458,63154.049479166664,1.0,358.2181762695312,35.0,0.0,0.0,0.0,358.2143269856771,34.6040740331014,69971.06666666667,-71084.01666666666,104000.0,67000.0,-100000.0,-67000.0,0.0,65262.583333333336,113158.18997395833,48573.416731770834,94.88409856160482,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,65811.91184895833,58666.63359375,5000.0,-4316.083881378174,356.7938512166341,60.008726056416826,0.0,52.43666763305664,95.0999984741211,0.0,0.0,0.0,161743.31875,65805.521484375,-194.0923055013021,2808.1819051106772,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,24.183333301544188,24.184499994913736,19.29300006230672,20.0,35.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,69.97106666666667
2025-04-29 02:00:00,2025-04-29 02:17:00,102.23755366007487,101.65885798136394,102.56416943868001,96.55592053731283,60.008064397176106,-0.9971120357513428,358.18296508789064,355.06687316894534,205.95399322509766,357.0170166015625,206.81519927978516,205.15040740966796,356.75482788085935,63116.55084635417,-4792.871891276041,62935.27643229167,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71054.76666666666,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1187.2675354003907,64375.488020833334,69939.35,357991.81666666665,356000.0,-5536.238452148437,63073.79283854167,-71054.76666666666,161663.44635416666,69939.41666666667,161663.44635416666,-4794.747452799479,62928.27141927083,600.0,600.0,1.8827297045538822,-518.8392669677735,1.0,47456.961653645834,-5547.371264648437,63074.20006510417,1.0,358.1860529581706,35.0,0.0,0.0,0.0,358.18003540039064,34.59895629882813,69938.75,-71053.91666666667,104000.0,67000.0,-100000.0,-67000.0,0.0,65195.21484375,114220.4,47443.003125,93.75513852437338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,65727.04375,58085.3955078125,5000.0,-4339.765899658203,356.7516398111979,60.009128379821775,0.0,52.44333419799805,95.0999984741211,0.0,0.0,0.0,161663.4578125,65741.37115885416,-146.66044584910074,2804.677762858073,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,23.47108325958252,23.471166578928628,18.81744448343913,20.0,35.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,69.93875
2025-04-29 02:00:00,2025-04-29 02:18:00,102.61950709025065,101.93310368855795,102.93457349141438,96.67092946370443,60.00356566111247,-0.9970328817764919,358.20877532958986,355.0481246948242,205.96394577026368,357.0009302775065,206.82869033813478,205.12174606323242,356.7526082356771,63329.685286458334,-4873.697639973959,63141.68802083333,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71035.53333333334,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1170.553330485026,64412.977213541664,69917.33333333333,357957.2,356000.0,-5613.3511962890625,63197.562174479164,-71035.53333333334,161663.27109375,69917.31666666667,161663.27109375,-4826.352685546875,63001.22174479167,600.0,600.0,3.131275959809621,-513.7953923543295,1.0,46397.08841145833,-5585.594555664063,63096.48671875,1.0,358.21152547200523,35.0,0.0,0.0,0.0,358.21055196126304,34.60161952972412,69916.23333333334,-71034.38333333333,104000.0,67000.0,-100000.0,-67000.0,0.0,65394.70514322917,115285.099609375,46378.23977864583,92.68985913594564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,65956.7146484375,58783.914778645834,5000.0,-4422.175895182291,356.7536331176758,60.005557505289715,0.0,52.40500144958496,95.0999984741211,0.0,0.0,0.0,161663.33020833333,65963.3919921875,29.64826863606771,2822.705069986979,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,22.763666661580405,22.764833291371662,18.346555614471434,20.0,35.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,69.91623333333334
2025-04-29 02:00:00,2025-04-29 02:19:00,103.6922056833903,103.02241655985515,104.00427881876628,97.81137402852376,59.977403513590495,-0.9968325287103653,358.1843419392904,355.08030853271487,205.96294606526692,356.97801818847654,206.81037419637045,205.1323092142741,356.74634857177733,64013.68938802083,-5090.474934895833,63813.4771484375,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71041.11666666667,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1050.943516031901,65217.49127604167,69917.75,357971.2,356000.0,-5851.001090494791,63864.36575520833,-71041.11666666667,161938.97473958333,69918.93333333333,161938.97473958333,-5086.311002604167,63793.65227864583,600.0,600.0,5.452173483371735,-504.70573272705076,1.0,45541.135091145836,-5872.067374674479,63901.056315104164,1.0,358.1792683919271,35.0,0.0,0.0,0.0,358.1797322591146,34.5935354868571,69920.26666666666,-71042.58333333333,104000.0,67000.0,-100000.0,-67000.0,0.0,66094.71653645833,116416.4703125,45528.258528645834,91.83981895446777,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,66610.31471354167,59739.51360677083,5000.0,-4538.6339396158855,356.74304148356117,59.97822405497233,0.0,52.40666809082031,95.0999984741211,0.0,0.0,0.0,161938.97265625,66584.832421875,771.7540313720704,2800.1488321940105,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,22.04724998474121,22.047583262125652,17.868389002482097,20.0,35.0,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,69.92026666666666
2025-04-29 02:00:00,2025-04-29 02:20:00,103.30079015096028,102.61385663350423,103.62745552062988,97.53877436319986,59.9786626180013,-0.9969058016935984,358.1893758138021,355.09957834879555,205.9696523030599,356.983137512207,206.81177775065103,205.14112752278646,356.75714721679685,63772.91979166667,-5012.220955403646,63575.5396484375,1.0,1.0,1.0,1.0,600.0,600.0,0.0,-71027.21666666666,0.0,600.0,600.0,0.0,0.0,63000.0,0.0,0.0,600.0,600.0,1082.0972412109375,65020.309895833336,69902.45,357966.75,356000.0,-5795.662263997396,63689.68828125,-71027.21666666666,161858.69296875,69902.45,161858.69296875,-5026.630110677083,63617.475846354166,600.0,600.0,4.972457981109619,-502.86551259358725,1.0,44393.07825520833,-5788.272998046875,63680.12734375,1.0,358.19645029703776,33.05,0.0,0.0,0.0,358.1896057128906,34.59280268351237,69898.35,-71023.21666666666,104000.0,67000.0,-100000.0,-67000.0,0.0,65824.34016927083,117485.238671875,44361.938216145834,90.67463150024415,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,66323.833203125,59152.38268229167,5000.0,-4241.726513671875,356.76318613688153,59.97989482879639,0.0,52.40666809082031,95.0999984741211,0.0,0.0,0.0,161847.19322916667,66337.27356770834,519.1377225240071,2786.4505818684897,63000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,63000.0,0.0,21.332249927520753,21.332249927520753,17.391500091552736,20.0,33.1,464.0,None,RunPQ,Auto,Auto,RunPQ,23.9,1050.0,0.0,1050.0,85.29411764705883,100.0,69.89835000000001
